state,feature
Minnesota,"3. T-Flapping: Similar to other North American English varieties, many Minnesota English speakers exhibit t-flapping, where the /t/ sound between vowels or at the end of a word is pronounced as a voiced, alveolar tap or flap [ɾ]. This can be observed in words like ""water,"" pronounced as [wɑɾɚ], and ""butter,"" pronounced as [bʌɾɚ]."
Minnesota,"4. Minnesota Raising: This feature affects the pronunciation of certain vowel sounds, particularly the short ""a"" sound /æ/. In Minnesota English, this sound can be raised, resulting in a pronunciation closer to /ɛ/. For example, ""bag"" may be pronounced as [bɛɡ]."
Minnesota,"5. Canadian Raising: Minnesota English, particularly in the northern part of the state, also exhibits a phenomenon known as Canadian Raising. This involves the raised pronunciation of the diphthongs /aɪ/ and /aʊ/ before voiceless consonants, such as in words like ""write"" pronounced as [ɹʷʌɪt] and ""about"" pronounced as [ʌˈbʌʊt]."
Mississippi,"1. Southern Vowel Shift: Mississippi English, like many Southern dialects, exhibits a distinct vowel shift, where certain vowel sounds are pronounced differently compared to Standard American English. For example, the vowel in words like ""pen"" and ""ten"" is often pronounced more like ""pin"" or ""tin"", and the vowel in words like ""ride"" and ""time"" is often pronounced more like ""rod"" or ""tahm""."
Mississippi,"2. Rhoticity: Mississippi English is generally rhotic, meaning the ""r"" sound is pronounced at the end of words and before consonants. However, in certain contexts, such as after vowels, the ""r"" sound may be more subtly pronounced or even dropped altogether."
Mississippi,"3. Monophthongs: Mississippi English tends to have monophthongal vowel sounds. This means that diphthongs, or complex vowel sounds, found in Standard American English, are often simplified into single vowel sounds. For example, the diphthong in words like ""boat"" or ""late"" becomes a single vowel sound like ""boat"" or ""layt""."
Mississippi,"4. Reduction of Consonant Clusters: Mississippi English often reduces or simplifies consonant clusters, particularly at the ends of words. For instance, words like ""desk"" or ""test"" might be pronounced more as ""des"" or ""tes""."
Mississippi,"5. Lexical Variations: Mississippi English has its own unique vocabulary and expressions that distinguish it from other dialects. Examples of lexical variations include terms like ""y'all"" (you all), ""fixin' to"" (about to), ""pea-pickin'"" (insignificant), and ""reckon"" (think or believe). These expressions are commonly used in everyday conversation in Mississippi."
Missouri,"1. Vowel Shifts: One key linguistic feature of Missouri English is the presence of vowel shifts. This includes the merging or shifting of vowel sounds, such as the ""caught-cot"" merger, where the /ɑ/ sound in words like ""cot"" and ""lot"" is pronounced as /ɒ/ (similar to the vowel sound in ""caught"")."
Missouri,"2. Rhoticity: Another characteristic of Missouri English is rhoticity, which means that the ""r"" sound is typically pronounced in all positions, including after vowels. This differs from non-rhotic accents where the ""r"" sound is dropped in certain contexts, such as in words like ""car"" or ""better."""
Missouri,"3. Flat ""A"" Sound: Missouri English is known for the flatter and more open pronunciation of the ""a"" sound, particularly in words like ""cat"" or ""bat."" This is often described as the ""a"" sound being pronounced as /æ/ (similar to the vowel in ""trap""), rather than as /e/ (similar to the vowel in ""face""), as heard in some other dialects."
Missouri,"4. Diphthongization: Missouri English exhibits diphthongization, which means that certain vowel sounds are pronounced as a combination or glide of two vowel sounds. For example, the word ""ride"" might be pronounced as /raɪd/ with a noticeable glide from /a/ to /ɪ/."
Missouri,"5. Monophthongization: In contrast to diphthongization, Missouri English also displays instances of monophthongization, where diphthongs or glide sounds are simplified or reduced to a single vowel sound. For instance, the word ""fire"" might be pronounced as /faɪr/ without a noticeable glide between the /a/ and /ɪ/ sounds."
Missouri,"It's important to note that these features may vary across speakers and regions within Missouri, and there may be additional linguistic characteristics that are specific to certain geographical areas within the state."
Montana,"1) Vowel Shift: One prominent linguistic feature of Montana English is the Northern Cities Vowel Shift. This shift involves changes in the pronunciation of certain vowel sounds, such as the ""a"" sound in words like ""bad"" which may be pronounced closer to ""bed."""
Montana,"2) Rhoticity: Montana English is generally a rhotic dialect, meaning that the ""r"" sound is pronounced in all environments, including after vowels. This is in contrast to non-rhotic dialects, where the ""r"" sound is often omitted at the end of words or before consonants."
Montana,"3) Lexical Influence: Montana English includes a range of words and phrases that are specific to the region, reflecting the influence of activities such as cowboy culture, ranching, and mining. Some examples of Montana-specific vocabulary include ""buckaroo"" (a cowboy), ""honyocker"" (a newcomer or immigrant), and ""dry-fly"" (a type of fly fishing)."
Montana,"4) Pronunciation of ""o"": In Montana English, the ""o"" vowel sound is often pronounced with a more rounded and back position in the mouth compared to other dialects. For example, the word ""cot"" may be pronounced as ""caht."""
Montana,"5) Syntactic Features: Montana English exhibits some syntactic features that distinguish it from other dialects. For instance, it is common in Montana English to use double negatives for emphasis, as in the phrase ""I don't know nothing."" Additionally, the use of the word ""them"" as a gender-neutral singular pronoun is sometimes found in Montana English, as in ""Them horses are beautiful."""
Nebraska,"1. Midland dialect: Nebraska English is part of the Midland dialect, which is characterized by its lack of distinctive features. It is considered a transitional dialect between the Northern and Southern dialects of American English."
Nebraska,"2. Non-rhotic pronunciation: Like many Midland dialects, Nebraska English is non-rhotic, meaning that the ""r"" sound is not pronounced at the end of a word or before a consonant. For example, ""car"" may be pronounced as ""cah"" or ""bar"" as ""bah."""
Nebraska,"3. Vowel mergers: Nebraska English, like many American English dialects, experiences vowel mergers. This means that certain vowel sounds that are distinguished in other dialects are pronounced the same way in Nebraska English. For instance, the words ""cot"" and ""caught"" may be pronounced the same."
Nebraska,"4. Pronunciation of ""a"": Nebraskans often have a distinct pronunciation of the vowel sound ""a."" This can be heard in words like ""dance"" or ""pants,"" where the vowel may be pronounced with a higher pitch compared to other dialects."
Nebraska,"5. Lexical influences: Nebraska English is influenced by the Midwest region and has various lexical features that are specific to the area. For example, Nebraskans often refer to carbonated soft drinks as ""pop"" rather than ""soda"" or ""coke,"" as is commonly used in other regions. Additionally, regional terms and expressions may be prevalent in Nebraska English."
Nevada,"1. The Nevada Vowel Shift: One notable linguistic feature of Nevada English is the presence of a vowel shift, particularly the fronting and raising of certain vowels. For example, the vowel sound in words like ""cot"" and ""caught"" are pronounced similarly, resulting in a merger of the two vowel sounds."
Nevada,"2. Pin-pen merger: Many Nevada speakers exhibit the pin-pen merger, where the vowels in words like ""pin"" and ""pen"" are pronounced the same. This merger is also found in other regions of the United States, particularly in the West and South."
Nevada,"3. Canadian Raising: Nevada English speakers often exhibit Canadian Raising, which refers to the raising of the vowel sounds in certain words when they are followed by voiceless consonants. For instance, the vowel sound in words like ""price"" and ""ride"" is raised when they are followed by voiceless consonants (e.g., ""price"" may sound more like ""prize"")."
Nevada,"4. T-glottalization: Similar to many American English dialects, Nevada English speakers often exhibit t-glottalization, where the sound /t/ is pronounced as a glottal stop (/ʔ/) instead of a standard /t/. This can be heard, for example, in words like ""bottle"" or ""water,"" where the /t/ sound is replaced by a glottal stop."
Nevada,"5. Lexical Features: Nevada English also includes various lexical features, such as the use of regional terms unique to the state. For example, Nevadans may refer to ""slot machines"" as ""one-armed bandits"" or use the term ""Lucky Shot"" to refer to a particular style of gambling game. Additionally, Spanish loanwords and influence can also be found in Nevada English due to the state's historical ties to Hispanic culture."
New Hampshire,"1. R-dropping: New Hampshire English is characterized by the pronunciation of r sounds being dropped or reduced in certain contexts. For example, words like ""car"" may sound like ""cah"" or ""water"" may sound like ""watah."""
New Hampshire,"2. Northern Cities Vowel Shift: New Hampshire English, like many other dialects in the Northern United States, exhibits the Northern Cities Vowel Shift. This involves changes in vowel sounds, such as the ""short a"" sound in ""cat"" being pronounced as ""æh"" or the ""short e"" sound in ""dress"" being pronounced as ""ih."""
New Hampshire,"3. Nasalization: Speakers of New Hampshire English often nasalize certain vowel sounds, particularly before nasal consonants like ""n"" or ""m."" For example, the word ""man"" may be pronounced with a nasalized vowel sound like ""mæn."""
New Hampshire,"4. Intonation patterns: New Hampshire English has distinctive intonation patterns, characterized by a rising pitch at the end of statements and questions. This rising intonation is often referred to as the ""New England rising"" or the ""Yankee Doodle"" intonation."
New Hampshire,"5. Vocabulary and expressions: New Hampshire English includes several unique vocabulary words and expressions specific to the region. For example, ""wicked"" is commonly used as an intensifier, meaning ""very."" Phrases like ""down cellar"" (meaning in the basement) and ""from away"" (referring to someone from outside New Hampshire) are also common in the dialect."
New Jersey,"1. The Non-Rhotic Vowel System: One of the most distinctive features of New Jersey English is the non-rhotic pronunciation, where the ""r"" sound is often dropped or only subtly pronounced. This means words like ""car"" may be pronounced as ""cah"" or ""door"" as ""daw."""
New Jersey,"2. The Nasal Vowel /æ/: New Jersey English speakers often have a distinct pronunciation of the vowel /æ/ (as in words like ""cat"" and ""trap""), making it sound more nasal or ""twangy"" compared to other regional accents."
New Jersey,"3. The ""Cawfee Tawk"" Phenomenon: New Jersey English is sometimes associated with a unique way of pronouncing certain words, such as ""coffee"" as ""cawfee."" This is known as the ""cawfee tawk"" or the New York City vowel shift, as it is also present in nearby New York accents."
New Jersey,"4. Vocabulary and Expressions: New Jersey English has its own set of vocabulary and expressions influenced by the region's cultural diversity. For example, terms like ""benny"" (referring to tourists from nearby regions) and ""jughandle"" (referring to a type of road intersection) are commonly used."
New Jersey,"5. Intonation Patterns: New Jersey English is characterized by its distinctive intonation patterns. These patterns involve rising intonation at the end of statements, which may give the impression of a question-like inflection. This feature can be attributed to the influence of nearby New York accents."
New Mexico,"1. Vowel merger: In New Mexico English, there is often a merging of certain vowel sounds. For example, the vowel sounds in words like ""cot"" and ""caught"" are often pronounced the same way, without any distinction."
New Mexico,"2. Spanish loanwords: Due to the strong influence of Spanish in the region, New Mexico English incorporates numerous loanwords from Spanish. Words like ""adobe,"" ""chile,"" and ""mesa"" are commonly used and have become part of the local lexicon."
New Mexico,"3. Reduction of syllables: New Mexico English speakers often exhibit a tendency to reduce the number of syllables in certain words. This can manifest in various ways, such as shortening words like ""salsa"" to ""sauce"" or ""tortilla"" to ""tortia."""
New Mexico,"4. Pronunciation of ""r"": In New Mexico English, the pronunciation of the ""r"" sound can vary. Some speakers may exhibit a retroflex ""r"" sound, similar to the Spanish ""rr,"" while others may use a more typical American English ""r"" sound."
New Mexico,"5. Lexical borrowing from Indigenous languages: The linguistic landscape of New Mexico also includes borrowings from various Indigenous languages such as Navajo and Pueblo. Words like ""kiva,"" ""hogan,"" and ""kachina"" have been incorporated into the local vocabulary."
New York,"1. Non-rhoticity: New York English is known for its non-rhotic pronunciation, which means that the ""r"" sound is often dropped at the end of words or before consonants. For example, ""car"" is pronounced as ""cah"" and ""water"" as ""watah."""
New York,"2. The ""aw"" vowel sound: New York English is characterized by a distinctive pronunciation of the ""aw"" vowel sound, often heard in words like ""coffee,"" ""dog,"" or ""off."" This sound is pronounced as a diphthong, starting with a rounded ""oh"" sound and transitioning into a schwa sound."
New York,"3. /ɔ/ versus /ɑ/ distinction: New York English exhibits the ""cot-caught"" merger, where the vowel sounds /ɑ/ (as in ""father"") and /ɔ/ (as in ""pot"") are pronounced the same way. This means that words like ""cot"" and ""caught"" are homophones."
New York,"4. Sentence-final rising intonation: New York English is associated with a distinctive rising intonation at the end of declarative sentences, also known as the ""High Rising Terminal"" (HRT). This feature, often attributed to the influence of Yiddish and other immigrant languages, can give the impression of a question even when the speaker is making a statement."
New York,"5. Unique vocabulary and expressions: New Yorkers have developed unique vocabulary and expressions that are distinct to the region. Examples include ""cawfee"" for ""coffee,"" ""bagel with a schmear"" for a bagel with cream cheese, ""fuhgeddaboudit"" meaning ""forget about it,"" and ""bodega"" for a small neighborhood grocery store, among many others. These linguistic features contribute to the distinct flavor of New York English."
North Carolina,"1) Southern Vowel Shift: One prominent feature of North Carolina English is the Southern Vowel Shift, which involves the pronunciation shifts of several vowel sounds. For example, the vowel in words like ""pen"" and ""pin"" may merge, resulting in both words being pronounced with the same vowel sound."
North Carolina,"2) Rhoticity: North Carolina English is characterized by rhoticity, meaning that the /r/ sound is pronounced in all contexts. This is different from non-rhotic accents found in some other areas where the /r/ sound is dropped in certain positions, such as after vowels."
North Carolina,"3) Monophthongization of /ɑɪ/: The diphthong /ɑɪ/ in words like ""ride"" and ""time"" can be monophthongized to a pure vowel sound, so that words like ""ride"" can be pronounced more like ""rad"" or ""rah-d"" in some North Carolina accents."
North Carolina,"4) ""L-vocalization"": In certain contexts, the /l/ sound at the end of words or syllables may be vocalized or pronounced as a sort of ""w"" sound. For example, the word ""milk"" may be pronounced more like ""miwk"" or ""miw-k"" in some North Carolina dialects."
North Carolina,"5) Lexical features: North Carolina English also has its own set of regional vocabulary. Examples of this include using terms like ""coke"" to refer to any carbonated soft drink, or using words like ""y'all"" as a second-person plural pronoun."
North Carolina,"It's important to note that not all North Carolinians speak in the same way, and these features may vary depending on factors such as region, age, social background, and individual speech patterns."
North Dakota,"1. Northern Cities Vowel Shift: North Dakota English exhibits the Northern Cities Vowel Shift, which involves the pronunciation of certain vowels. For example, the vowel in words like ""caught"" and ""cot"" may be pronounced with a similar vowel quality, resulting in minimal distinction between the two words."
North Dakota,"2. Canadian Raising: Another prominent feature is Canadian Raising, where the diphthongs in words like ""about"" and ""house"" are pronounced with a raised starting point, making them sound closer to ""aboot"" and ""hoose."""
North Dakota,"3. Nasalization: Like in other Upper Midwestern accents, North Dakota English shows nasalization, where nasal sounds influence nearby vowels. This means that some vowels may have a nasal quality, particularly when they occur before nasal consonants like ""m"" or ""n."""
North Dakota,"4. Reduction of ""to"" and ""too"": There is a tendency to reduce the pronunciation of ""to"" and ""too"" to a single vowel sound, often pronounced like ""tuh"" or ""tah."" For example, ""going to the store"" might be pronounced as ""goin' tuh the store."""
North Dakota,"5. Lexical Features: North Dakota English has its own unique vocabulary and expressions. For instance, North Dakotans often use terms like ""bunny hug"" for a hooded sweatshirt, ""jimmies"" for sprinkles on ice cream, and ""pop"" instead of ""soda"" to refer to soft drinks."
Ohio,"1. The Northern Cities Vowel Shift: One notable linguistic feature of Ohio English is the Northern Cities Vowel Shift, which affects the pronunciation of certain vowel sounds. For example, the short-a sound in words like ""cat"" is pronounced more like ""kyat,"" and the short-i sound in words like ""sit"" is pronounced more like ""set."""
Ohio,"2. Pin-pen merger: Many speakers of Ohio English exhibit the pin-pen merger, where the vowel sounds in words like ""pin"" and ""pen"" are pronounced the same, often with a nasalized ""i"" sound."
Ohio,"3. Rhoticity: Ohio English is generally rhotic, meaning that the ""r"" sound is pronounced at the end of words, such as in ""car"" or ""far."" However, some speakers in certain regions may exhibit non-rhotic tendencies, particularly influenced by neighboring dialects."
Ohio,"4. Vocabulary and lexicon: Ohio English has a distinct regional vocabulary, including words like ""pop"" for ""soda,"" ""buckeye"" to refer to a resident of Ohio or the state tree, and ""bump"" for speed bump or traffic calming measure."
Ohio,"5. Grammatical features: Ohio English may exhibit specific grammatical patterns, such as the use of the progressive aspect with the verb ""to be,"" for example, saying ""I am going to the store"" instead of ""I go to the store."" Additionally, some speakers may use ""needs washed"" or ""needs fixed"" instead of ""needs to be washed"" or ""needs to be fixed,"" shorthand expressions often used in the dialect."
Oklahoma,"1. N-­‐Drop: One notable linguistic feature of Oklahoma English is the ""N-­‐drop"" phenomenon. This refers to the tendency of speakers to drop the final /n/ sound in words that end with ""-­‐ing."" For example, the word ""running"" may be pronounced as ""runnin'"" in Oklahoma English."
Oklahoma,"2. Vowel Pronunciation: Oklahoma English includes distinctive vowel pronunciations. For instance, the vowel sound in words like ""cot"" and ""caught"" may be pronounced similarly, as a low back vowel, commonly transcribed as [ɑ]. This feature is known as the ""cot-­‐caught"" merger."
Oklahoma,"3. Pitch Accents: Oklahoma English is characterized by a unique pitch accent system. Speakers tend to emphasize different syllables in a word or phrase, creating variations in pitch patterns. This feature can lead to a sing-song quality in speech and is often associated with Southern dialects."
Oklahoma,"4. Vocabulary and Lexicon: Oklahoma English incorporates distinctive vocabulary and lexicon that may differ from other English dialects. Local words and phrases rooted in the region's history, cultural influences, and Native American languages can be observed. For example, Oklahomans may use terms such as ""Tornado Alley"" or ""Sooner"" that are specific to their geographic and cultural experiences."
Oklahoma,"5. Syntactic Patterns: Oklahoma English may exhibit unique syntactic patterns, including word order and sentence structure. Some speakers may employ a more noticeable usage of double negatives (e.g., ""I don't know nothing"") or specific phrasal verbs and expressions that are typical to the region. These syntactic choices can create a distinct flavor to the language spoken in Oklahoma."
Oregon,"1. Pacific Northwest Vowel Shift: One key linguistic feature of Oregon English is the presence of the Pacific Northwest Vowel Shift. This phenomenon involves changes in vowel sounds, specifically the fronting and raising of the low back vowels, such as the ""o"" sound in words like ""cot,"" ""lot,"" and ""thought."""
Oregon,"2. Pin-pen merger: Oregon English also exhibits the pin-pen merger, where speakers pronounce the vowel sounds in words like ""pin"" and ""pen"" in the same way. Both words are pronounced with the ""ɪ"" sound, like ""pin."""
Oregon,"3. Canadian Raising: Another feature of Oregon English is the presence of Canadian Raising. This refers to the pronunciation shift in diphthongs, specifically the raising of the vowel sound before a voiceless consonant, such as the ""ou"" sound in words like ""about,"" ""house,"" and ""down."""
Oregon,"4. Fronted ""a"" sound: In Oregon English, the ""a"" sound in words like ""cat"" and ""hat"" is often fronted, meaning it is pronounced further forward in the mouth. This can result in the sound approaching that of the ""æ"" as in ""man."""
Oregon,"5. Smokey Valley"": The ""Smokey Valley,"" also known as the ""Northern California English"" feature, can be heard in some regions of Oregon, specifically the southern part. This involves the pronunciation of the ""a"" sound before nasal consonants. For example, words like ""dance"" and ""mansion"" may be pronounced with an ""æ"" sound, similar to ""damnce"" and ""mænsion."" This feature is influenced by the cultural and historic connections between Oregon and Northern California."
Pennsylvania,"1. Vowel Shift: Pennsylvania English is known for its distinct vowel shifts. One notable shift is the ""cot-caught"" merger, where the vowels in words like ""cot"" and ""caught"" are pronounced the same. Another shift is the ""Mary-merry-marry"" merger, where the vowels in words like ""Mary,"" ""merry,"" and ""marry"" are also pronounced the same."
Pennsylvania,"2. Deletion of the ""to be"" verb: In Pennsylvania English, the ""to be"" verb (am, is, are) is often deleted in certain contexts. For example, instead of saying ""They are going to the store,"" speakers might say ""They going to the store."""
Pennsylvania,"3. Use of ""you guys"" or ""yous guys"" as a plural second-person pronoun: In Pennsylvania English, the second-person plural pronoun ""you guys"" or ""yous guys"" is commonly used to address a group of people. For example, ""Are you guys coming to the party?"" or ""What are yous guys doing tonight?"""
Pennsylvania,"4. Lexical variations: Pennsylvania English has several lexical variations. Some examples include calling a sandwich with lunchmeat and condiments a ""hoagie"" (instead of a sub or a grinder), referring to a carbonated soft drink as ""pop"" (instead of soda), and calling a shopping cart a ""buggy"" (instead of a cart or a trolley)."
Pennsylvania,"5. Use of ""red-up"" and ""outen"": In Pennsylvania English, the term ""red-up"" is used to mean cleaning or tidying up. For example, ""I need to red-up the living room before guests arrive."" Additionally, the word ""outen"" is used as a verb meaning to take something outside or remove something from a place. For example, ""Can you outen the trash?"" or ""I outened the dishes from the dishwasher."""
Rhode Island,"1. Rhoticity: Rhode Island English is characterized by its rhotic accent, meaning that the ""r"" sound is pronounced at the end of words and before consonants. For example, ""car"" would be pronounced as ""cah""."
Rhode Island,"2. Non-rhotic Shear/Fear merger: While Rhode Island English is generally rhotic, there is a notable exception known as the Shear/Fear merger. This merger occurs when the words ""shear"" and ""fear"" sound the same when pronounced, often as ""shia"" or ""fia""."
Rhode Island,"3. Vowel changes: Rhode Island English exhibits vowel shifts, particularly the ""a"" sound. The vowel in words like ""bath"" and ""glass"" is often pronounced as a lax ""æ"" sound, similar to the vowel in ""cat"" or ""trap""."
Rhode Island,"4. Vocabulary: Rhode Island English has its unique vocabulary, influenced by its historical ties with the Portuguese and Italian communities. For example, ""grinder"" or ""sub"" is used to refer to a submarine sandwich."
Rhode Island,"5. Cot-caught merger: In Rhode Island English, the distinction between the ""cot"" and ""caught"" vowels is often neutralized, with both being pronounced as a rounded ""aw"" sound. So, words like ""cot"" and ""caught"" may be pronounced the same way, as ""cawt""."
South Carolina,"1. Monophthongization of /ai/: One prominent feature of South Carolina English is the tendency to monophthongize the diphthong /ai/ to a single vowel sound. For example, words like ""ride"" and ""time"" may be pronounced as ""rad"" and ""tam""."
South Carolina,"2. ""A"" vowel raising: Another common characteristic is the raising of the vowel sound /æ/ to a higher position, resulting in words like ""cat"" sounding more like ""kay-at""."
South Carolina,"3. Use of ""might could"": South Carolinians often use the phrase ""might could"" to express possibility or willingness, for instance, ""I might could help you with that"" meaning ""I might be able to help you."""
South Carolina,"4. Vocabulary and lexicon: South Carolina English includes various local terms and vocabulary unique to the region. For example, ""beach"" is often pronounced as ""bitch,"" and ""y'all"" is a widely used plural form of ""you."""
South Carolina,"5. Rhoticity: Like many other Southern dialects, South Carolina English is rhotic, meaning that the letter ""r"" is pronounced at the end of words and before consonants (e.g., ""car"" and ""cart"" are distinct). However, the ""r"" sound may be weaker or only pronounced in certain positions within words."
South Dakota,"1. Vowel pronunciation: One key linguistic feature of South Dakota English is the pronunciation of certain vowels. For example, the vowel /ɛ/ (as in the word ""pen"") is often pronounced more open, sounding like /æ/ (as in ""pan""). Similarly, the vowel /oʊ/ (as in ""go"") may be pronounced as a more rounded vowel, sounding like /ʊ/ (as in ""good""). This vowel shift is known as the Northern Cities Vowel Shift."
South Dakota,"2. Nasalized vowels: South Dakota English also exhibits nasalization of certain vowels. This means that vowels that are followed by nasal consonants (m, n, or ŋ) are pronounced with air passing through the nose. For example, the word ""man"" may sound more like ""mæ̃n"" with a nasalized ""a"". This feature is commonly seen in the Upper Midwest region, including South Dakota."
South Dakota,"3. Monophthongs: In South Dakota English, there is a tendency to use monophthongs (single vowel sounds) instead of diphthongs (gliding vowel sounds). For instance, words like ""ride"" or ""loud"" may have a single, steady vowel sound as opposed to a gliding sound that is common in other varieties of English."
South Dakota,"4. Lexical features: South Dakota English includes some unique vocabulary or terms that are specific to the region. For example, ""moose milk"" refers to a popular alcoholic beverage made with ice cream, sometimes served at local events. Additionally, phrases such as ""you betcha"" or ""ain't cha know"" are commonly used in conversation, adding a distinctive linguistic flavor to the dialect."
South Dakota,"5. Diglossia: Another key linguistic feature observed in South Dakota English is the phenomenon of diglossia, which involves the use of different varieties of a language in different social contexts. In South Dakota, people may code-switch between a more formal variety of English in professional or formal settings, and a more colloquial and regional variety while conversing with friends or family. This linguistic variation highlights the social and cultural aspects of language use in the region."
Tennessee,"1. Southern Vowel Shift: Tennessee English is characterized by the Southern Vowel Shift, where certain vowel sounds undergo shifts in pronunciation. For example, the vowel in words like ""caught"" and ""thought"" is often pronounced with a more centralized sound."
Tennessee,"2. Monophthongization of Diphthongs: Another key feature is the monophthongization of diphthongs, particularly the ""ow"" sound as in ""now"" or ""out."" In Tennessee English, this sound is often pronounced as a single vowel sound rather than a glide."
Tennessee,"3. Y'all: One of the most distinctive features of Tennessee English is the use of ""y'all"" as a second-person plural pronoun. It is widely used and accepted in this dialect as a way to address or refer to a group of people."
Tennessee,"4. Regional Vocabulary: Tennessee English includes unique regional vocabulary that sets it apart from other dialects. Words and phrases like ""bless your heart,"" ""fixin' to,"" or ""might could"" are commonly used and understood by residents of Tennessee."
Tennessee,"5. Rhoticity: Tennessee English is generally rhotic, meaning that the ""r"" sound is pronounced at the end of words and before a consonant. This contrasts with non-rhotic dialects where the ""r"" sound is usually dropped in these positions."
Texas,"1. Y'all: One of the most distinctive features of Texas English is the use of ""y'all"" as a second-person plural pronoun. It is a contraction of ""you all"" and is used in place of ""you guys"" or ""you all"" in other dialects."
Texas,"2. Southern Vowel Shift: Texas English exhibits the Southern Vowel Shift, which involves changes in vowel pronunciation. For instance, the vowel sound in words like ""ride"" and ""time"" is typically pronounced with a longer and more diphthongized sound."
Texas,"3. Monophthongization of the diphthongs /aɪ/ and /aʊ/: In Texas English, the diphthongs ""aɪ"" (as in ""ride"") and ""aʊ"" (as in ""out"") often undergo a process of monophthongization, where the two vowel sounds merge into a single vowel sound. Therefore, words like ""ride"" may be pronounced as ""rahd"" and ""out"" as ""aht."""
Texas,"4. Rhoticity: Texas English is generally rhotic, meaning that the ""r"" sound is pronounced in all positions. This differs from non-rhotic dialects where the ""r"" sound is often dropped after vowels."
Texas,"5. Lexical and grammatical influences from Spanish: Given its proximity to Mexico and a significant Spanish-speaking population, Texas English incorporates various Spanish loanwords, idioms, and grammatical structures. For example, words like ""queso"" (cheese) and ""feo"" (ugly) may be used in everyday conversation by Texas English speakers."
Utah,"1. Utah English has a distinctive vowel system, referred to as the ""Utah vowel shift."" This shift involves changes in vowel pronunciation, such as the raising and fronting of the /ɑ/ vowel sound, resulting in words like ""cot"" and ""caught"" sounding similar."
Utah,"2. Utah English exhibits a unique vocabulary, influenced heavily by the predominant religious culture in the state. Terms like ""Latter-day Saint"" (referring to members of the Church of Jesus Christ of Latter-day Saints), ""ward"" (meaning a local congregation), and ""seminary"" (referring to religious education) are commonly used."
Utah,"3. The use of ""L""-vocalization is another prominent feature in Utah English. This refers to the pronunciation of the ""l"" sound as a light or dark ""w"" sound in certain positions, such as in words like ""milk"" (pronounced as ""m-w-k"") or ""cold"" (pronounced as ""c-w-d"")."
Utah,"4. There is a tendency in Utah English to use double modals, meaning the combination of two modal verbs in a sentence. For example, phrases like ""might could,"" ""might would,"" or ""may can"" are common in Utah English."
Utah,"5. Another linguistic feature of Utah English is the use of unique grammatical constructions. One example is the addition of the word ""them"" to end a sentence, similar to the use of ""eh"" in Canadian English. For instance, a Utahn might say, ""That's a good idea, wouldn't you think, them?"""
Vermont,"1) Rhotic Accent: One of the most distinctive features of Vermont English is its rhotic accent, where the ""r"" sound is pronounced strongly at the end of words and before consonants. For example, ""car"" would be pronounced as ""cah"" in Vermont English."
Vermont,"2) Northern Cities Vowel Shift: Vermont English exhibits the Northern Cities Vowel Shift, which is a chain shift affecting the pronunciation of several vowel sounds. This includes the raising of the ""a"" sound, so that words like ""cat"" may sound more like ""kyat."""
Vermont,"3) Lexical Differences: Vermont English includes some unique vocabulary words or phrases that differ from standard American English. For instance, terms like ""creemee"" (soft-serve ice cream), ""mud season"" (springtime when the snow melts and the ground becomes muddy), or ""town meeting"" (local governmental meeting) are commonly used in Vermont."
Vermont,"4) Pronunciation of ""a"": Vermont English often shows a distinct pronunciation of the ""a"" sound, especially in certain words and contexts. The ""a"" sound can be pronounced with a slight nasal quality, sounding more like ""ay"" or ""eh."" For example, ""dance"" may be pronounced as ""daynce."""
Vermont,"5) Vocabulary Reflecting Rural Life: As Vermont is known for its rural landscapes and farming communities, Vermont English often includes vocabulary related to agriculture and the natural environment. Terms like ""sugarbush"" (maple syrup production area), ""backroads"" (secondary roads in rural areas), or ""fieldstone"" (stone used in traditional walls) are examples of such vocabulary."
Virginia,"1. The cot-caught merger: In Virginia English, the vowels in the words ""cot"" and ""caught"" are pronounced the same way, usually as a low back vowel similar to the vowel in ""father."""
Virginia,"2. The absence of the pin-pen merger: Unlike some other dialects, Virginia English maintains a clear distinction between the sounds in words like ""pin"" and ""pen,"" with ""pin"" pronounced with the short ""i"" sound and ""pen"" pronounced with the short ""e"" sound."
Virginia,"3. The presence of the ""Southern drawl"": Virginia English is often characterized by a slower pace of speech and a distinct drawl or lilt, which includes elongating certain vowels and diphthongs, particularly in stressed syllables."
Virginia,"4. Vocabulary variations: Virginia English has several unique vocabulary terms, influenced by regional history and culture. For example, ""tidewater"" refers to the coastal areas, ""NABS"" means cheese-flavored crackers, and ""DMV"" is used to refer to the Department of Motor Vehicles."
Virginia,"5. The use of ""y'all"": Like many Southern dialects, Virginia English uses the second-person plural pronoun ""y'all"" as a typical way to address or refer to a group of people. It is a contraction of ""you all"" and is commonly used in both formal and informal settings."
Washington,"1. The cot-caught merger: In Washington English, the distinction between the vowel sounds in words like ""cot"" and ""caught"" is often merged. This means that speakers pronounce both words with the same vowel sound, typically as /ɑ/."
Washington,"2. Fronting of /u/: Another characteristic feature of Washington English is the fronting of the /u/ sound. This means that words like ""blue"" may be pronounced with a fronted vowel sound, closer to /y/ or /ʊ/. "
