state,feature
Mississippi,"5. Grammatical Features: Mississippi English has certain grammatical features that differ from standard English. For instance, the use of double modals like ""might could"" (e.g., ""I might could go to the store"") is prevalent in this dialect. There is also a tendency to use ""fixing to"" instead of ""going to"" as a marker of future tense (e.g., ""I'm fixing to leave""). Additionally, the absence of the third-person singular ""-s"" in verb conjugation (e.g., ""She walk to the store"") is another notable grammatical characteristic of Mississippi English."
Missouri,"1. The Missouri Shift: One prominent linguistic feature of Missouri English is the pronunciation shift known as the ""Missouri Shift."" This shift involves vowel changes in certain words, such as ""cot"" becoming ""cat,"" ""pen"" becoming ""pin,"" and ""pin"" becoming ""pen."" This shift is characterized by a fronting of the vowels, where they are pronounced further forward in the mouth."
Missouri,"2. Nasalization and Nasal Vowels: Another characteristic feature of Missouri English is the use of nasalization, particularly in vowel sounds. There is a tendency to nasalize vowels before nasal consonants, such as in words like ""him"" and ""dam."" This nasalization can also extend to diphthongs, resulting in nasalized versions of vowel glides like ""my"" and ""now."""
Missouri,"3. Caught-Cot Merger: Missouri English exhibits the merger of the ""caught"" and ""cot"" vowel sounds. This means that speakers do not distinguish between words like ""caught"" and ""cot"" in terms of vowel pronunciation. Both words are typically pronounced with the same vowel sound, which is often closer to the ""cot"" vowel."
Missouri,"4. Modal ""If"": In Missouri English, speakers often use the modal ""if"" in place of ""whether"" or ""when"" to introduce content clauses. For example, instead of saying ""I asked her if she was coming to the party,"" a speaker might say ""I asked her if she's coming to the party."" This usage of the modal ""if"" can be seen as a distinctive syntactic feature specific to Missouri English."
Missouri,"5. Lack of Plural -s: Missouri English also displays a tendency to drop the plural ""-s"" marker on certain nouns. For instance, instead of saying ""I saw five cars,"" a speaker might say ""I saw five car."" This feature is more common in colloquial speech and can be seen as a morphological characteristic of Missouri English."
Montana,"1. Vocabulary: Montana English often includes unique regional vocabulary and expressions. For example, words like ""holler"" (meaning a small valley), ""buckaroo"" (meaning cowboy), and ""griz"" (short for grizzly bear) are commonly used in Montana."
Montana,"2. Pronunciation: Montana English is known for its distinct pronunciation patterns. One notable feature is the ""cot-caught merger,"" where the vowel sounds in words like ""cot"" and ""caught"" are pronounced the same way, like ""cot."""
Montana,"3. Rhoticity: Unlike in some other American English dialects, Montana English tends to be rhotic. This means that speakers pronounce the ""r"" sound in words like ""car"" and ""far,"" which can be distinct from non-rhotic dialects found in regions like the East Coast."
Montana,"4. Grammar: Montana English can have unique grammar features. For example, some speakers may use ""of"" instead of ""have"" in constructions like ""should've"" (should have), saying ""should of"" instead. Additionally, speakers may use double modals, such as ""might could"" or ""might should,"" to express possibility or obligation."
Montana,"5. Intonation: Montana English can have a distinctive intonation pattern, characterized by a slight rise in pitch at the end of a statement. This rising intonation, often referred to as the ""Montana upswing,"" can give a sentence a more melodic and laid-back quality."
Nebraska,"1. Vowel pronunciation: Nebraska English is characterized by a distinctive vowel shift, particularly in the speech of rural and older speakers. The vowels /a/ (as in ""cat""), /e/ (as in ""set""), and /i/ (as in ""bit"") tend to be pronounced with a centralized quality, meaning they sound more like /æ/, /ɛ/, and /ɪ/, respectively. For example, ""cat"" may sound more like ""cet"" and ""bit"" may sound more like ""bet"" in Nebraska English."
Nebraska,"2. Nasalization: The influence of the neighboring Midland dialects is evident in Nebraska English through a tendency towards nasalization. This means that vowels before nasal consonants (such as /n/ and /m/) are often pronounced with a nasal quality. For example, ""man"" may be pronounced as ""mæ̃n"" in Nebraska English."
Nebraska,"3. ""G-dropping"": Like many dialects across the United States, Nebraska English exhibits the feature known as ""g-dropping."" This involves dropping the /ŋ/ sound in certain word endings, such as the -ing ending. So, ""running"" might be pronounced as ""runnin'"" in Nebraska English."
Nebraska,"4. ""Rhoticity"": Nebraska English is generally rhotic, meaning that the /r/ sound is pronounced in all contexts. Unlike non-rhotic dialects, such as some varieties of British English, ""r"" sounds are not dropped or reduced at the ends of syllables or words in Nebraska English."
Nebraska,"5. Lexical differences: Nebraska English has some unique lexical items or terms not commonly used in other regions. For example, ""dirt road"" may be referred to as a ""grade"" or ""gravel road,"" and a ""water fountain"" is often called a ""bubbler."" These local terms reflect the specific cultural and geographical context of Nebraska."
Nevada,"1. Vowel shifts: Nevada English has unique vowel shifts, particularly in the pronunciation of the ""a"" sound. Words like ""dance"" may be pronounced as ""dince"" or ""dansen."""
Nevada,"2. Influence from Spanish: Due to the state's proximity to Mexico and its history of Spanish colonization, Nevada English shows influences from Spanish. This includes borrowing words and phrases, such as ""adios"" or ""ciao,"" into everyday speech."
Nevada,"3. Glottal stop: The glottal stop is commonly used in Nevada English. This is when the sound represented by the letter ""t"" is replaced with a glottal stop, such as in pronouncing ""button"" as ""bu'on."""
Nevada,"4. Intonation patterns: Nevada English has distinct intonation patterns. The speech often features rising intonation at the end of statements, giving a questioning or uncertain tone."
Nevada,"5. Lexical variations: Nevada English exhibits some lexical variations specific to the state. Certain words and phrases, such as ""casino,"" ""slot machine,"" or ""desert rat,"" are commonly used in the dialect, reflecting the unique cultural and geographical context of Nevada."
New Hampshire,"1. Rhotic accent: New Hampshire English is traditionally rhotic, meaning that the /r/ sound is pronounced at the end of syllables and words. People from New Hampshire tend to pronounce all instances of the letter ""r,"" even when it is followed by a consonant or when it appears at the end of a word."
New Hampshire,"2. Nasal vowels: New Hampshire English features a distinct nasalization of certain vowels, similar to other New England accents. For example, the vowel in words like ""park"" or ""car"" is often pronounced with a nasal quality."
New Hampshire,"3. Vowel shifts: New Hampshire English displays several vowel shifts that are common in the broader New England dialect. For instance, the pronunciation of the ""a"" sound in words like ""bath"" or ""dance"" is often raised and pronounced closer to an /æ/ sound."
New Hampshire,"4. Lexical features: New Hampshire English has some unique lexical items and phrases. For instance, the term ""down cellar"" is commonly used instead of ""in the basement."" Additionally, some regional vocabulary, such as ""wicked"" meaning ""very,"" is also used in New Hampshire English."
New Hampshire,"5. Vocabulary influenced by French language: Due to its proximity to Quebec, Canada, New Hampshire English has been influenced by French vocabulary. Words like ""creemee"" (for ice cream) or ""lit"" (for bed) have borrowed elements from the French language and are used in the local dialect."
New Jersey,"1. The Pahk/Caaht merger: One key linguistic feature of New Jersey English is the merger of the /ɔr/ and /ɑr/ vowels, resulting in words like ""park"" and ""car"" being pronounced as ""pahk"" and ""caaht."""
New Jersey,"2. Vocalized /l/: Another characteristic of New Jersey English is the vocalization of the /l/ sound at the end of words or syllables, such as pronouncing ""milk"" as ""mik"" or ""pool"" as ""poo."""
New Jersey,"3. Non-rhoticity: New Jersey English is a non-rhotic dialect, meaning that the /r/ sound is not pronounced at the end of words or before consonant sounds. This results in words like ""car"" being pronounced as ""cah"" and ""water"" as ""watta."""
New Jersey,"4. The Northern Cities Vowel Shift: New Jersey English is part of the Northern Cities Vowel Shift, which involves a shift in the pronunciation of several vowel sounds. This includes the fronting of the short /a/ vowel, resulting in words like ""cat"" being pronounced with a more open sound, almost like ""cet."""
New Jersey,"5. Use of the term ""the shore"": In New Jersey English, the term ""the shore"" is commonly used to refer to the beach or coastal areas, instead of terms like ""the beach"" or ""the coast"" used in other dialects. This is reflective of the state's proximity to the Atlantic Ocean and its influence on local vocabulary."
New Mexico,"1. Vowel Pronunciation: New Mexico English is characterized by a distinct vowel pronunciation, often referred to as a ""Southwestern drawl."" This includes features such as the monophthongization of certain diphthongs (e.g., ""boil"" pronounced as ""bahl"" or ""oil"" pronounced as ""ahl"") and the feature of vowel breaking, where vowels are lengthened and articulated further back in the mouth (e.g., ""hay"" pronounced as ""hā"" or ""say"" pronounced as ""sā"")."
New Mexico,"2. Spanish Influence: Due to the significant Spanish-speaking population in New Mexico, Spanish influence is evident in the linguistic features of New Mexico English. This includes the use of Spanish loanwords and expressions, as well as code-switching or borrowing grammatical structures from Spanish (e.g., saying ""I have 15 years"" instead of ""I am 15 years old"")."
New Mexico,"3. Syntax: New Mexico English exhibits some unique syntactic patterns. One example is the use of double modals, where two modal verbs are used consecutively (e.g., ""I might could go to the store"" instead of ""I might be able to go to the store""). Another syntactic feature is the use of the ""northern negative,"" which involves the use of ""didn't"" in negative constructions where ""did"" is traditionally expected (e.g., ""I didn't go nowhere"")."
New Mexico,"4. Vocabulary: The vocabulary of New Mexico English is influenced by the culture and environment of the region. It includes terms related to the desert landscape, Native American culture, and local institutions and traditions. For example, words like ""arroyo"" (a dry riverbed), ""mesa"" (a flat-topped hill), and ""piñon"" (a type of tree) are commonly used in New Mexico English."
New Mexico,"5. Intonation: The intonation patterns in New Mexico English can be distinct from other English dialects. It often exhibits a rising intonation at the end of statements, which can be interpreted as expressing uncertainty or seeking confirmation. This rising intonation is sometimes referred to as a ""New Mexican question inflection"" and is similar to the intonation patterns in neighboring Southwestern dialects."
New York,"1. Non-rhoticity: One prominent feature of New York English is the non-rhotic pronunciation, where the ""r"" sound is typically dropped at the end of a word or before a consonant. For example, ""car"" may be pronounced as ""cah"" or ""water"" as ""wata."""
New York,"2. The ""aw"" vowel sound: New York English often features a distinctive ""aw"" sound in words like ""coffee,"" ""dog,"" or ""talk."" The vowel sound can be stretched and pronounced with a more rounded mouth shape, producing a sound closer to ""caw-fee,"" ""dawg,"" or ""tawk."""
New York,"3. The ""oi"" pronunciation: In certain words, New Yorkers may pronounce the ""oi"" sound as ""er."" For instance, ""coffee"" can be pronounced as ""caw-fer."""
New York,"4. The ""th"" substitution: New York English speakers might substitute the ""th"" sound with a ""d"" or ""f"" sound. For example, ""three"" might be pronounced as ""tree"" or ""free."""
New York,"5. The ""caw"" pronunciation of ""cot"" and ""caught"": New Yorkers often merge certain vowel sounds. The words ""cot"" and ""caught"" are pronounced the same, often as ""cawt."" This is known as the ""cot-caught"" merger and is common in the New York metropolitan area."
North Carolina,"1. Y'all: One prominent linguistic feature of North Carolina English is the use of ""y'all"" as the second-person plural pronoun. It is a contracted form of ""you all"" and is widely used by speakers to address a group of people, distinguishing it from the singular pronoun ""you."""
North Carolina,"2. Pronunciation: North Carolina English exhibits distinct pronunciation features, including the tendency for certain vowel sounds to be pronounced differently than in other varieties of English. For example, the vowel sound in words like ""price"" and ""ride"" can have a more rounded quality, often referred to as the ""Southern drawl."""
North Carolina,"3. Rhoticity: Unlike some other Southern dialects, including those of the Deep South, North Carolina English is generally rhotic. This means that the ""r"" sound is pronounced before consonants and at the ends of words, as opposed to being dropped or reduced, as is common in non-rhotic dialects."
North Carolina,"4. Lexical variation: North Carolina English has a variety of unique vocabulary words and expressions that are specific to the region. For instance, terms like ""tarheel"" (referring to a North Carolina resident), ""bless your heart"" (used to express sympathy or sarcasm), and ""fixin' to"" (meaning ""getting ready to"") are commonly used in the state."
North Carolina,"5. Negation patterns: In North Carolina English, there are some distinct negation patterns. Instead of using the standard ""not"" in negative constructions, speakers may use the word ""ain't"" as a negator, such as in phrases like ""I ain't going"" instead of ""I'm not going."" While the use of ""ain't"" is not exclusive to North Carolina, it is more prevalent and accepted in the state compared to other regions."
North Dakota,"1. Northern Cities Vowel Shift: One key feature of North Dakota English is the Northern Cities Vowel Shift, which involves the pronunciation of certain vowel sounds. This includes fronting of the vowel /oʊ/ to /ʌʊ/ (e.g., ""boat"" pronounced as ""bout""), and raising of the vowel /æ/ to /ɛə/ (e.g., ""cat"" pronounced as ""cayt"")."
North Dakota,"2. Nasalization: Another prominent feature in North Dakota English is nasalization, where nasal sounds such as /n/ and /m/ influence the vowels that precede or follow them. This can be heard in words like ""pin"" pronounced as ""peen"" or ""pan"" pronounced as ""pən."""
North Dakota,"3. Canadian Raising: Due to its proximity to Canada, North Dakota English also exhibits Canadian Raising. This refers to the raising of the diphthong /aɪ/ before voiceless consonants like /t/ and /s/. For instance, ""price"" is pronounced more like ""proyce"" and ""write"" may sound closer to ""roit."""
North Dakota,"4. Intonational Patterns: North Dakota English is known for its particular intonational patterns. Speakers often adopt a unique melody, characterized by a rising pitch at the end of declarative sentences, even when these sentences are not actually questions. This rising intonation can be seen as a regional marker."
North Dakota,"5. Lexical Differences: North Dakota English has several lexical differences compared to standard American English. Some examples include using terms like ""gooseberry pickles"" to refer to pickled green tomatoes and ""dresient"" for the word ""drugstore."" These unique regional terms are an essential part of the dialect's identity."
Ohio,"1. The Northern Cities Vowel Shift: One significant feature of Ohio English is the Northern Cities Vowel Shift, a vowel pronunciation pattern found in cities like Cleveland, Akron, and Toledo. This shift involves vowel modifications, such as the fronting and raising of the vowel /æ/ (as in ""cat"") towards the front of the mouth, resulting in a pronunciation more like ""kyat."""
Ohio,"2. The Unrounded ""o"": Another feature of Ohio English is the unrounded pronunciation of the vowel /ɔ/ (as in ""cot""). Instead of rounding their lips as in General American English, Ohioans often pronounce this vowel with their lips unrounded, producing a sound more like ""kaht."""
Ohio,"3. Minimal pairs for /æ/ and /ɛ/: Ohio English demonstrates a merger between the vowel sounds /æ/ and /ɛ/ in certain contexts. This means that words like ""pan"" and ""pen"" are pronounced the same, making it challenging to distinguish the sounds in minimal pairs."
Ohio,"4. Rhoticity: Ohio English is generally rhotic, meaning that the /r/ sound is pronounced in all positions. Unlike non-rhotic varieties, such as certain British accents, Ohio English speakers always pronounce the /r/ sound at the end of words like ""car"" and ""better."""
Ohio,"5. Vocabulary and Lexical Items: Ohio English also displays regional vocabulary and lexical items, which differ from other dialects. For example, ""pop"" is commonly used instead of ""soda"" to refer to a carbonated beverage, while terms like ""buckeye"" (referring to the state tree) are distinctive to Ohio English."
Oklahoma,"1. Oklahoma Vowel Shift: One of the defining linguistic features of Oklahoma English is the vowel shift that occurs in certain words. For example, the ""a"" vowel in words like ""cot"" and ""caught"" is pronounced more similarly to the ""o"" vowel, resulting in a closer pronunciation of the two words."
Oklahoma,"2. Southern Accent Influences: Oklahoma English exhibits influences from the Southern accent due to historical migrations from the Southern United States. This can be observed in pronunciations such as the dropping of the ""r"" sound in words like ""car"" and the use of a monophthongal pronunciation of the ""I"" sound in words like ""ride"" (""rahd"")."
Oklahoma,"3. Vernacular Vocabulary: Oklahoma English includes certain regional vocabulary that is distinct to the area. Words such as ""bless your heart"" (used to express sympathy or frustration) and ""fixin' to"" (meaning ""getting ready to"" or ""intending to"") are commonly used in everyday speech."
Oklahoma,"4. Hypercorrection of ""th"" sounds: Some speakers of Oklahoma English tend to hypercorrect the pronunciation of words with ""th"" sounds. For example, they may replace the ""th"" sound with ""f"" or ""v,"" resulting in pronunciations like ""free"" instead of ""three"" or ""wuv"" instead of ""with."""
Oklahoma,"5. Use of the Double-modal construction: Speakers of Oklahoma English often use the double-modal construction, which involves using two modal verbs (such as ""might could"" or ""might would"") to express possibility or uncertainty. This construction is less common in Standard American English but is widely used in Oklahoma English."
Oregon,"1. Pacific Northwest Vowel Shift: One significant feature of Oregon English is the Pacific Northwest Vowel Shift, which affects the pronunciation of certain vowels. This shift involves raising the ""a"" sound, so words like ""cat"" may be pronounced more like ""kaat"" or ""kyat"" in Oregon English."
Oregon,"2. Pin-pen merger: Another key feature is the pin-pen merger, where speakers merge the vowel sounds in words like ""pin"" and ""pen."" Both words would be pronounced with a short ""i"" sound, often sounding similar to ""pin."""
Oregon,"3. Nasalized vowels: Oregon English exhibits the use of nasalized vowels, particularly in words like ""film"" or ""cans."" Speakers may produce these vowels with a nasal quality, similar to the ""an"" sound in the word ""fang."""
Oregon,"4. Backing of the ""oo"" sound: In Oregon English, the ""oo"" sound in words can be pronounced with a more back vowel quality. For example, ""book"" may sound more like ""buck,"" with the vowel sound resembling the ""u"" in ""put."""
Oregon,"5. Cot-caught merger: This linguistic feature involves the merger of the vowel sounds in the words ""cot"" and ""caught"" for many speakers of Oregon English. Both words would be pronounced with the same vowel sound, usually resembling the ""ah"" sound in ""cot."""
Oregon,It's important to note that these features can vary in intensity and occurrence among individuals and communities within Oregon.
Pennsylvania,"1. Vowel Shift: One of the most distinctive features of Pennsylvania English is the vowel shift, also known as the ""Philadelphia Shift."" This vowel shift affects several vowel sounds, such as the pronunciation of the ""o"" sound in words like ""cot"" and ""caught,"" as well as the ""a"" sound in words like ""bag"" and ""mad."""
Pennsylvania,"2. ""Warsh"" for ""Wash"": Another significant feature of Pennsylvania English is the pronunciation of the word ""wash"" as ""warsh."" This is known as the ""intrusive r"" and is commonly found in certain parts of Pennsylvania, particularly in the Philadelphia region."
Pennsylvania,"3. Vocabulary: Pennsylvania English has a unique vocabulary influenced by the mixed origins of the state's population. Words like ""hoagie"" (sub sandwich), ""jimmies"" (sprinkles), and ""red up"" (clean up) are commonly used in Pennsylvania English but may vary from other regional dialects."
Pennsylvania,"4. Dropping of Prepositions: Another feature of Pennsylvania English is the dropping of prepositions. For example, people might say ""the car needs washed"" instead of ""the car needs to be washed"" or ""the pen needs found"" instead of ""the pen needs to be found."""
Pennsylvania,"5. ""Yinz"" or ""Yunz"" for ""you all"": Pennsylvania English features the use of ""yinz"" or ""yunz"" as a plural second-person pronoun instead of ""you all"" or ""y'all."" This pronoun is similar to ""youse"" in other varieties of English. For example, someone might say ""Where are yinz going?"" instead of ""Where are you all going?"""
Pennsylvania,"It's important to note that Pennsylvania English is a diverse dialect with variations across different regions of the state. These are just a few key linguistic features, and there may be others depending on specific localities."
Rhode Island,"1. Non-rhoticity: One of the most distinctive features of Rhode Island English is the lack of rhoticity. This means that speakers often do not pronounce the ""r"" sound at the end of words or before consonants. For example, ""car"" may be pronounced as ""cah"" or ""water"" as ""watah."""
Rhode Island,"2. Broad ""a"" vowel: Rhode Island English is also known for its distinct pronunciation of the vowel sound in words like ""bath"" or ""dance."" The vowel sound is often realized as a more open and nasalized ""a"" sound, similar to the ""aaa"" sound in ""trap."" Therefore, ""bath"" may be pronounced as ""baath."""
Rhode Island,"3. Quasi-vowel ""r"": Although Rhode Island English is non-rhotic, there is a unique feature known as ""quasi-vowel r,"" where an ""r"" sound is sometimes added after certain vowels. This can be heard in words like ""idea"" pronounced as ""idear"" or ""soda"" pronounced as ""soder."""
Rhode Island,"4. ""Aw"" sound: Another notable linguistic feature of Rhode Island English is the pronunciation of the ""aw"" sound in words like ""coffee"" or ""talk."" Speakers may pronounce this sound as a more open, rounded ""aw,"" similar to the ""aw"" sound in ""caught."" Therefore, ""coffee"" may be pronounced as ""cawfee."""
Rhode Island,"5. Vocabulary and expressions: Rhode Island English has its own set of vocabulary and expressions that are unique to the region. For example, you may hear locals use terms like ""bubbler"" for drinking fountain, ""grinder"" for a submarine sandwich, or ""jimmies"" for sprinkles on ice cream. Additionally, Rhode Islanders may use expressions like ""It's a wicked hot day"" to describe very hot weather or ""I'm going to make a U-ey"" for making a U-turn while driving."
South Carolina,"1. Vowel Shift: One prominent linguistic feature of South Carolina English is the vowel shift, particularly in the Lowcountry region. This shift is characterized by the pronunciation of certain vowel sounds differently from other varieties of English. For example, the /aɪ/ diphthong in words like ""ride"" may be pronounced as /ɔɪ/ (""roid"")."
South Carolina,"2. Gullah Influence: Gullah, a variety of English spoken mainly by African Americans in the coastal areas of South Carolina, has had a significant influence on South Carolina English. Many Gullah linguistic features have been adopted by speakers of South Carolina English, such as the variable use of the copula ""is"" in the present tense (e.g., ""he eating"" instead of ""he is eating"")."
South Carolina,"3. ""Y'all"" usage: The word ""y'all"" is a distinct linguistic feature of South Carolina English. It is a contraction of ""you all"" and is commonly used as a plural form of ""you"" to address a group. This term is widely used in the South, but its usage is particularly prevalent in South Carolina."
South Carolina,"4. Non-rhoticity: South Carolina English is typically non-rhotic, meaning that the final /r/ sound is usually not pronounced. Instead, it is dropped or only pronounced lightly. For example, the word ""car"" may be pronounced as ""cah"" or ""ca""."
South Carolina,"5. Lexical peculiarities: South Carolina English has some distinctive vocabulary and expressions. For instance, terms like ""bless your heart"" or ""fixing to"" are commonly heard in the state. ""Bless your heart"" is often used to express sympathy or to soften a critical remark, while ""fixing to"" means ""about to"" or ""getting ready to."" Such lexical peculiarities contribute to the distinctiveness of South Carolina English."
South Dakota,"1. O-U Merger: One of the main linguistic features of South Dakota English is the merger of the vowels /oʊ/ and /ʊ/ before voiceless consonants. This means that words like ""boat"" and ""boot"" are pronounced similarly, often as [bʊt]."
South Dakota,"2. Flat A: Another key feature is the pronunciation of the ""a"" sound as a flat or back vowel. So words like ""cat"" and ""bag"" may be pronounced as [kæt] and [bæg], with a more open sound compared to other dialects."
South Dakota,"3. Monophthongal /aɪ/: South Dakota English tends to have a monophthongal pronunciation of the ""ai"" diphthong. Instead of saying ""ride"" as [raɪd], it might be pronounced as [rad] with a single vowel sound."
South Dakota,"4. Voiced Th Fronting: Like many other North American dialects, South Dakota English exhibits the feature of ""voiced th fronting."" This means that the interdental fricatives /ð/ and /θ/ are often pronounced as dental fricatives or even alveolar stops, so ""this"" may be pronounced as [dɪs] or ""that"" as [dat]."
South Dakota,"5. Northern Cities Vowel Shift: South Dakota English is also influenced by the Northern Cities Vowel Shift, which is a chain shift affecting several vowels. This can lead to shifts in vowel quality, particularly in the vowels /æ/, /ɛ/, /ɪ/, and /ʌ/. For example, the vowel in ""cat"" may be pronounced further forward in the mouth, closer to [æe], while the vowel in ""bad"" may shift towards [æə]."
Tennessee,"1. Southern Vowel Shift: Tennessee English exhibits the Southern Vowel Shift, which involves changes in the pronunciation of specific vowels. For example, the vowel in words like ""cat"" and ""bat"" tends to be pronounced with a more open and centralized sound. Similarly, the vowel in words like ""ride"" and ""time"" tends to be pronounced with a raised and fronted quality."
Tennessee,"2. Y'all: The use of ""y'all"" as a second-person plural pronoun is a prominent feature of Tennessee English. It is used to address or refer to a group of people, and is considered a typical feature of Southern American English."
Tennessee,"3. Rhoticity: Tennessee English is generally characterized by rhoticity, meaning that the ""r"" sound is pronounced after vowels, even when it is not followed by a vowel. This contrasts with non-rhotic accents where the ""r"" sound is often dropped or only partially pronounced."
Tennessee,"4. Lexical features: Tennessee English exhibits distinct vocabulary choices and regional expressions. For example, terms like ""fixin' to"" (meaning ""about to"" or ""going to"") and ""crick"" (meaning ""creek"") are commonly used in Tennessee English. Additionally, there may be specific words and phrases associated with Southern culture and traditions."
Tennessee,"5. Syntactic variation: Tennessee English may display unique syntactic patterns or variations. For instance, it is common to hear phrasal verbs in usage, such as ""turn on/off the lights"" instead of ""switch on/off the lights."" There may also be regional preferences in syntax, such as the use of double modals (""might could,"" ""can't never"") or multiple negatives (""I don't know nothing"")."
Texas,"1. Phonetics and Phonology: One prominent feature of Texas English is the presence of a unique vowel shift known as the ""Southern Shift."" This shift involves changes in the pronunciation of vowels, such as the fronting of the /aɪ/ diphthong to /aː/, resulting in pronunciations like ""how"" being pronounced as ""haw."" Another notable feature is the presence of a monophthongal realization of the /aɪ/ diphthong, resulting in pronunciations like ""ride"" being pronounced as ""red."""
Texas,"2. Vocabulary: Texas English incorporates a range of vocabulary that reflects its regional and cultural influences, including terms borrowed from Mexican Spanish and the cowboy culture. Words like ""y'all"" (you all), ""fixin'"" (getting ready), ""holler"" (shout or yell), and ""mosey"" (to walk or move slowly) are commonly used in Texas English."
Texas,"3. Syntax: Texas English often exhibits unique syntactic patterns, such as the use of double modals, where two modal verbs (e.g., ""might could"" or ""might would"") are used together to express possibility. Another feature is the use of the progressive form with state verbs, such as using ""I'm liking it"" instead of ""I like it."""
Texas,"4. Intonation and Rhythm: Texas English is known for its distinctive intonation patterns that are influenced by the southern dialects. One characteristic is the use of rising intonation at the end of sentences, giving a sing-song quality to speech. The rhythm in Texas English tends to be more relaxed and drawn out compared to other dialects."
Texas,"5. Pragmatics: Texas English has its own set of pragmatic conventions, including the use of politeness markers and honorifics. For example, addressing someone as ""ma'am"" or ""sir"" is often used as a polite form of address, even in casual contexts. Additionally, Texas English speakers tend to exhibit a strong sense of regional pride, which can be observed in their use of ""Texanisms"" and references to local history and culture."
Utah,"1. Utah English exhibits a unique vowel system, characterized by the presence of the ""Utah Shift."" This shift involves the fronting and lowering of certain vowels, such as the ""a"" in words like ""bag"" and ""dance,"" which are pronounced closer to an ""e"" sound."
Utah,"2. Utah English demonstrates a strong influence from Mormon culture and religion, with specific vocabulary and phraseology associated with Latter-day Saints (LDS) Church doctrines and practices. This includes terms like ""ward"" for local congregation, ""stake"" for group of wards, and expressions like ""family home evening"" for a regular family evening gathering."
Utah,"3. Phonetically, Utah English shows a tendency towards the use of a high, fronted ""i"" sound before ""ng"" in words like ""sing"" or ""long."" This is often referred to as the ""Utah -ing"" phenomenon."
Utah,"4. The use of double modals is also notable in Utah English. Double modals involve the combination of two modal verbs, such as ""might could"" or ""should ought to,"" to express possibility or necessity. This feature is commonly heard in Utah English and can serve as a marker of regional identity."
Utah,"5. Vocabulary in Utah English may include terms related to outdoor activities and recreation, reflecting the state's landscape and culture. Words like ""powder"" for fresh snow, ""canyoneering"" for hiking through narrow canyons, or ""red rock"" to describe the unique geological formations found in many national parks in Utah are examples of such vocabulary."
Vermont,"1. Non-rhoticity: One of the prominent linguistic features in Vermont English is non-rhoticity, where the ""r"" sound is not pronounced at the end of words or before consonants. This means words like ""car"" may be pronounced as ""cah."""
Vermont,"2. Northern Cities Vowel Shift: Vermont English exhibits the Northern Cities Vowel Shift, a vowel shift specific to some parts of the Northern United States. This shift affects vowel sounds, causing changes in their pronunciation. For example, the vowel in words like ""cat"" and ""bad"" tends to have a more centralized pronunciation, sounding like ""kæt"" and ""bæd."""
Vermont,"3. ""Ayuh"" or ""Yessum"": A unique feature of Vermont English is the use of the word ""ayuh"" or ""yessum"" as a positive response instead of ""yes"" or ""yeah."" This colloquial term is often used by Vermonters to affirm or agree with someone."
Vermont,"4. Vocabulary: Vermont English has a distinct vocabulary with words and phrases influenced by a rural culture and environment. For example, terms like ""mud season"" (a period of thaw when dirt roads become muddy) or ""flatlander"" (a term for someone from outside Vermont) are commonly used."
Vermont,"5. Pronunciation of vowels in certain words: Vermonters often exhibit specific vowel pronunciations. For instance, the vowel in words like ""feet"" or ""heat"" may be pronounced with a long ""ee"" sound, similar to ""f-eet"" or ""h-eat."" Additionally, the vowel in words like ""oil"" or ""coin"" may be pronounced with a distinct ""oi"" diphthong, sounding like ""oi-il"" or ""koi-in."""
Virginia,"1. Vowel Shift: One key linguistic feature of Virginia English is the presence of the Southern Vowel Shift. This refers to a series of vowel changes in the pronunciation of certain words. For example, the ""a"" sound in words like ""cat"" and ""man"" may be pronounced with a more centralized vowel sound, similar to ""kyat"" and ""myn""."
Virginia,"2. Rhoticity: Virginia English is characterized by rhotic pronunciation, meaning that the ""r"" sound is consistently pronounced at the end of words and before a consonant. This is in contrast to non-rhotic varieties, where the ""r"" sound is often dropped."
Virginia,"3. Monophthongization: Some speakers of Virginia English show a tendency towards monophthongization, which means that certain diphthongs (two vowel sounds combined in a single syllable) are simplified into a single vowel sound. This can be seen, for example, in words like ""ride"" or ""time"" where the diphthong is reduced to a single vowel sound like ""rahd"" or ""tahm""."
Virginia,"4. Vocabulary: Virginia English has a unique lexicon that includes terms and expressions specific to the region. For instance, the use of ""y'all"" as a second-person plural pronoun is common in Virginia English, whereas it may not be as prevalent in other dialects."
Virginia,"5. Grammatical Features: Virginia English exhibits distinct grammatical features, such as the use of the term ""you all"" to address a group of people, rather than ""you guys"" or ""youse"" in other dialects. Additionally, some speakers may use double modals (like ""might could"" or ""might should"") for expressing possibility or necessity. These grammatical patterns differentiate Virginia English from other dialects spoken in the United States."
Washington,"1. Intervocalic flapping: One key linguistic feature of Washington English is the pronunciation of /t/ and /d/ sounds as a flap [ɾ] between vowels. For example, ""better"" may be pronounced as ""bedder"" and ""butter"" as ""budder."""
Washington,"2. Fronted /oʊ/ vowel: Washington English often exhibits a fronting of the /oʊ/ vowel, causing it to be pronounced more like [ɵʊ]. For instance, ""home"" may be pronounced as ""hɵʊm"" instead of ""hoʊm."""
Washington,"3. 'Caught-cot' merger: In Washington English, the distinction between the /ɔ/ sound in ""cot"" and the /ɑ/ sound in ""caught"" is often merged. Both sounds are pronounced as the same vowel, typically closer to [ɑ]. So, ""cot"" and ""caught"" would sound similar or identical."
